purchase_id;partner_id;client_id;city_id;promotion_id;category_id;purchase_date;price;quantity;status
1911;3;534;6;3;3;2020-08-05;465.00;4.00;1
1912;1;121;7;1;1;2020-08-28;50.00;7.00;1
1913;1;454;2;2;2;2020-05-08;410.00;5.00;1
1914;2;349;2;1;1;2020-10-16;290.00;2.00;1
1915;2;855;3;1;1;2020-07-03;405.00;4.00;1
1916;3;167;8;3;3;2020-04-05;35.00;4.00;1
1917;1;809;6;1;1;2020-10-04;465.00;4.00;2
1918;2;954;2;1;1;2020-08-22;125.00;9.00;1
1919;0;477;7;0;0;2020-08-10;5.00;4.00;1
1920;0;675;3;0;0;2020-07-05;225.00;2.00;1
1921;1;475;6;3;3;2020-07-13;485.00;8.00;1
1922;3;782;8;0;0;2020-10-29;135.00;8.00;1
1923;2;695;0;1;1;2020-08-20;260.00;4.00;1
1924;1;911;8;2;2;2020-06-16;310.00;2.00;1
1925;3;883;4;2;2;2020-03-18;130.00;8.00;1
1926;0;806;4;2;2;2020-07-28;385.00;9.00;1
1927;1;614;8;0;0;2020-04-12;260.00;1.00;1
1928;2;158;1;3;3;2020-04-19;60.00;3.00;1
1929;1;681;5;2;2;2020-10-05;480.00;6.00;1
1930;0;712;4;3;3;2020-09-27;170.00;4.00;1
1931;3;335;1;3;3;2020-04-23;105.00;6.00;1
1932;1;880;1;2;2;2020-04-17;160.00;9.00;1
1933;3;780;3;2;2;2020-10-23;410.00;6.00;2
1934;3;914;5;2;2;2020-07-16;130.00;4.00;1
1935;1;211;7;3;3;2020-04-10;390.00;6.00;1
1936;2;986;4;2;2;2020-10-16;450.00;3.00;1
1937;2;46;2;0;0;2020-04-03;130.00;3.00;1
1938;0;619;5;1;1;2020-03-13;170.00;4.00;3
1939;2;820;4;0;0;2020-08-23;145.00;2.00;1
1940;3;73;1;2;2;2020-10-24;415.00;6.00;1
1941;2;389;2;2;2;2020-07-12;95.00;8.00;1
1942;1;75;7;0;0;2020-07-25;235.00;1.00;1
1943;0;762;5;2;2;2020-09-23;15.00;6.00;1
1944;2;438;8;1;1;2020-10-25;105.00;1.00;1
1945;0;560;5;1;1;2020-10-12;315.00;8.00;1
1946;2;908;5;2;2;2020-09-27;105.00;9.00;1
1947;2;409;5;1;1;2020-09-11;345.00;6.00;1
1948;2;395;8;3;3;2020-05-02;5.00;5.00;1
1949;0;540;7;3;3;2020-03-28;110.00;3.00;1
1950;3;318;1;3;3;2020-09-20;275.00;6.00;1
1951;2;935;1;1;1;2020-09-27;325.00;3.00;1
1952;0;699;5;2;2;2020-09-24;375.00;2.00;1
1953;2;100;2;1;1;2020-06-13;495.00;7.00;1
1954;3;198;6;3;3;2020-10-10;70.00;8.00;3
1955;0;321;7;0;0;2020-08-05;40.00;4.00;1
1956;0;301;8;1;1;2020-07-16;205.00;8.00;1
1957;1;118;2;2;2;2020-04-21;125.00;1.00;1
1958;2;850;5;0;0;2020-07-29;340.00;6.00;1
1959;0;829;8;0;0;2020-03-18;220.00;1.00;1
1960;1;854;7;0;0;2020-10-07;60.00;8.00;1
1961;2;583;7;0;0;2020-10-12;280.00;9.00;1
1962;3;269;4;0;0;2020-08-24;285.00;4.00;1
1963;3;341;1;0;0;2020-09-24;135.00;2.00;1
1964;2;247;7;2;2;2020-10-16;365.00;3.00;1
1965;0;186;5;0;0;2020-05-13;95.00;6.00;1
1966;1;843;0;0;0;2020-10-05;380.00;5.00;1
1967;2;512;8;1;1;2020-09-10;330.00;2.00;1
1968;3;846;5;3;3;2020-06-12;380.00;6.00;1
1969;2;29;0;1;1;2020-09-27;240.00;5.00;1
1970;0;589;7;2;2;2020-04-21;300.00;6.00;1
1971;3;956;3;0;0;2020-09-13;200.00;9.00;1
1972;0;666;6;2;2;2020-08-23;400.00;7.00;1
1973;0;917;0;1;1;2020-09-10;40.00;6.00;2
1974;0;29;6;1;1;2020-05-31;295.00;2.00;1
1975;0;224;0;1;1;2020-06-20;290.00;1.00;1
1976;1;718;5;3;3;2020-10-24;490.00;9.00;1
1977;2;886;6;3;3;2020-04-05;390.00;4.00;1
1978;1;448;4;3;3;2020-10-01;140.00;7.00;1
1979;3;320;0;3;3;2020-04-04;315.00;3.00;1
1980;0;368;5;2;2;2020-04-21;205.00;2.00;1
1981;3;983;1;1;1;2020-07-25;275.00;3.00;1
1982;2;996;2;3;3;2020-10-19;115.00;3.00;1
1983;3;201;5;1;1;2020-10-11;120.00;6.00;2
1984;3;918;3;2;2;2020-09-10;435.00;9.00;1
1985;2;632;6;2;2;2020-08-06;480.00;2.00;1
1986;2;294;3;1;1;2020-05-20;395.00;2.00;1
1987;2;693;4;0;0;2020-03-25;250.00;4.00;3
1988;3;135;5;1;1;2020-09-08;330.00;5.00;1
1989;3;279;7;1;1;2020-07-19;70.00;1.00;1
1990;0;778;1;3;3;2020-08-17;330.00;9.00;1
1991;0;177;6;0;0;2020-08-07;95.00;2.00;1
1992;2;6;1;3;3;2020-10-23;465.00;6.00;1
1993;2;860;6;3;3;2020-08-29;120.00;1.00;1
1994;1;333;3;0;0;2020-07-14;335.00;2.00;1
1995;1;639;7;2;2;2020-04-09;375.00;2.00;1
1996;2;376;5;1;1;2020-10-31;205.00;5.00;1
1997;1;266;0;1;1;2020-07-03;415.00;6.00;1
1998;0;454;2;3;3;2020-08-17;290.00;4.00;1
1999;0;719;5;1;1;2020-08-08;370.00;7.00;1
2000;1;912;2;1;1;2020-09-12;410.00;9.00;1
2001;0;562;3;3;3;2020-07-31;355.00;8.00;1
2002;0;783;3;0;0;2020-03-19;235.00;1.00;1
2003;0;466;7;2;2;2020-10-11;440.00;9.00;1
2004;3;987;2;2;2;2020-04-10;70.00;8.00;1
2005;0;802;5;3;3;2020-05-05;255.00;3.00;1
2006;3;569;7;0;0;2020-03-24;110.00;5.00;1
2007;0;728;8;0;0;2020-04-23;415.00;9.00;1
2008;0;73;2;0;0;2020-08-23;295.00;2.00;1
2009;3;349;3;3;3;2020-10-06;360.00;9.00;1
2010;3;609;2;1;1;2020-06-14;30.00;6.00;3
2011;2;993;2;3;3;2020-05-06;120.00;5.00;1
2012;0;912;7;0;0;2020-09-05;60.00;4.00;1
2013;3;177;1;3;3;2020-03-04;285.00;4.00;3
2014;2;379;6;3;3;2020-09-20;345.00;4.00;1
2015;3;616;4;2;2;2020-08-22;425.00;2.00;1
2016;2;666;5;0;0;2020-06-15;320.00;9.00;1
2017;1;188;2;2;2;2020-08-07;355.00;8.00;1
2018;0;833;8;2;2;2020-05-04;385.00;6.00;1
2019;3;816;6;2;2;2020-07-06;295.00;5.00;1
2020;2;42;4;3;3;2020-09-04;110.00;5.00;1
2021;3;57;7;2;2;2020-08-11;125.00;9.00;1
2022;0;999;3;1;1;2020-09-14;155.00;2.00;1
2023;1;716;8;1;1;2020-03-08;370.00;8.00;1
2024;1;668;3;0;0;2020-09-23;155.00;8.00;3
2025;3;541;5;2;2;2020-04-24;350.00;2.00;1
2026;0;535;0;3;3;2020-10-01;260.00;4.00;1
2027;3;794;4;0;0;2020-06-13;30.00;1.00;1
2028;1;233;4;2;2;2020-10-11;50.00;3.00;1
2029;1;126;8;1;1;2020-04-13;40.00;2.00;1
2030;1;390;6;3;3;2020-07-08;210.00;3.00;1
2031;2;519;3;1;1;2020-07-27;360.00;8.00;1
2032;3;22;7;3;3;2020-10-17;345.00;8.00;1
2033;3;212;4;2;2;2020-03-29;235.00;2.00;1
2034;1;195;1;3;3;2020-07-05;330.00;4.00;1
2035;2;81;2;2;2;2020-07-14;135.00;1.00;1
2036;1;202;7;0;0;2020-05-20;320.00;9.00;1
2037;2;877;0;1;1;2020-05-15;320.00;4.00;1
2038;1;682;7;3;3;2020-07-12;350.00;9.00;1
2039;2;112;3;3;3;2020-07-09;410.00;6.00;1
2040;1;667;1;3;3;2020-03-28;355.00;4.00;1
2041;0;95;8;1;1;2020-07-02;230.00;8.00;1
2042;2;987;7;1;1;2020-05-02;5.00;7.00;1
2043;1;927;2;0;0;2020-09-02;350.00;1.00;1
2044;1;285;3;0;0;2020-04-10;5.00;5.00;1
2045;1;107;1;0;0;2020-10-30;280.00;1.00;1
2046;1;699;0;3;3;2020-07-02;400.00;6.00;1
2047;1;468;8;1;1;2020-04-19;315.00;2.00;1
2048;0;945;0;2;2;2020-03-31;430.00;3.00;1
2049;2;165;6;0;0;2020-10-20;430.00;3.00;2
2050;2;564;5;2;2;2020-10-06;160.00;1.00;1
2051;0;626;7;2;2;2020-04-24;340.00;9.00;1
2052;0;503;2;0;0;2020-07-30;325.00;1.00;1
2053;2;595;1;1;1;2020-05-24;220.00;7.00;1
2054;0;410;0;3;3;2020-06-07;25.00;1.00;1
2055;0;616;4;1;1;2020-09-28;40.00;2.00;1
2056;1;635;2;1;1;2020-06-29;35.00;6.00;2
2057;2;315;6;2;2;2020-04-15;110.00;6.00;1
2058;3;612;3;0;0;2020-03-15;275.00;4.00;1
2059;3;12;0;2;2;2020-10-20;485.00;4.00;1
2060;2;874;5;0;0;2020-07-30;260.00;2.00;1
2061;0;230;5;0;0;2020-03-30;480.00;1.00;1
2062;2;453;3;0;0;2020-08-23;40.00;5.00;1
2063;2;510;8;0;0;2020-06-05;350.00;6.00;2
2064;1;278;7;0;0;2020-05-20;205.00;7.00;1
2065;1;823;3;2;2;2020-09-04;370.00;5.00;3
2066;3;14;3;3;3;2020-03-07;405.00;7.00;1
2067;1;30;0;0;0;2020-04-12;325.00;5.00;1
2068;0;258;8;1;1;2020-10-23;110.00;8.00;1
2069;2;832;0;2;2;2020-10-14;430.00;1.00;1
2070;2;33;7;2;2;2020-10-02;310.00;1.00;1
2071;1;736;1;1;1;2020-07-16;80.00;9.00;1
2072;1;66;4;3;3;2020-09-26;495.00;9.00;1
2073;1;388;3;3;3;2020-04-24;360.00;5.00;1
2074;2;998;7;0;0;2020-08-25;155.00;9.00;1
2075;0;398;6;0;0;2020-05-16;160.00;9.00;1
2076;3;688;1;0;0;2020-09-09;40.00;1.00;1
2077;1;98;6;1;1;2020-10-07;465.00;3.00;1
2078;2;465;7;2;2;2020-06-02;460.00;2.00;1
2079;1;391;7;1;1;2020-06-08;70.00;3.00;1
2080;3;493;4;3;3;2020-04-12;325.00;2.00;1
2081;0;287;3;2;2;2020-10-14;220.00;6.00;1
2082;1;353;0;3;3;2020-10-05;115.00;9.00;1
2083;0;265;8;2;2;2020-04-29;415.00;3.00;1
2084;2;428;6;2;2;2020-09-29;315.00;2.00;1
2085;1;979;6;1;1;2020-06-02;405.00;6.00;1
2086;1;662;6;3;3;2020-05-23;365.00;1.00;1
2087;3;823;8;2;2;2020-04-04;180.00;9.00;1
2088;3;124;8;0;0;2020-09-21;45.00;4.00;1
2089;2;30;3;0;0;2020-05-07;410.00;7.00;1
2090;1;718;4;3;3;2020-05-11;400.00;7.00;1
2091;3;897;2;2;2;2020-09-18;25.00;3.00;1
2092;0;618;0;1;1;2020-10-16;25.00;5.00;1
2093;3;224;0;0;0;2020-09-16;235.00;4.00;1
2094;2;429;7;0;0;2020-06-24;315.00;1.00;1
2095;3;838;2;3;3;2020-07-13;330.00;8.00;1
2096;0;400;8;3;3;2020-03-25;495.00;9.00;1
2097;0;627;6;3;3;2020-05-22;200.00;8.00;1
2098;1;915;6;2;2;2020-07-17;20.00;7.00;1
2099;2;528;1;1;1;2020-04-04;485.00;5.00;1
2100;2;455;3;2;2;2020-05-19;155.00;4.00;1
2101;2;954;2;2;2;2020-09-29;140.00;6.00;1
2102;3;797;2;1;1;2020-04-30;105.00;3.00;1
2103;3;321;0;1;1;2020-03-31;200.00;2.00;1
2104;2;881;1;2;2;2020-04-08;475.00;2.00;1
2105;3;846;1;1;1;2020-05-30;15.00;9.00;1
2106;0;16;4;3;3;2020-07-13;275.00;9.00;1
2107;1;679;5;0;0;2020-04-17;360.00;3.00;1
2108;1;106;0;2;2;2020-05-10;90.00;3.00;1
2109;3;849;1;0;0;2020-07-22;490.00;4.00;3
2110;3;375;0;1;1;2020-09-05;200.00;2.00;1
2111;3;190;4;1;1;2020-08-23;65.00;7.00;1
2112;2;456;7;1;1;2020-09-24;410.00;9.00;3
2113;3;24;2;1;1;2020-09-06;190.00;1.00;1
2114;2;375;3;1;1;2020-07-28;345.00;3.00;2
2115;1;784;6;1;1;2020-10-12;110.00;9.00;1
2116;3;790;4;3;3;2020-09-17;340.00;5.00;1
2117;3;646;7;0;0;2020-06-03;125.00;4.00;1
2118;0;901;4;3;3;2020-08-11;430.00;6.00;1
2119;1;552;1;0;0;2020-08-28;335.00;5.00;1
2120;0;130;2;2;2;2020-08-25;285.00;6.00;3
2121;2;188;0;3;3;2020-08-01;495.00;1.00;1
2122;3;930;7;0;0;2020-03-10;15.00;6.00;1
2123;3;904;8;0;0;2020-07-03;105.00;5.00;1
2124;0;52;1;3;3;2020-05-05;340.00;7.00;1
2125;2;121;6;1;1;2020-05-18;390.00;9.00;1
2126;1;940;5;2;2;2020-10-15;345.00;7.00;2
2127;0;132;8;0;0;2020-10-14;420.00;9.00;1
2128;1;602;8;0;0;2020-08-05;240.00;3.00;1
2129;3;258;5;0;0;2020-06-14;70.00;7.00;1
2130;0;851;5;0;0;2020-04-10;350.00;8.00;1
2131;0;776;2;2;2;2020-08-01;70.00;7.00;1
2132;3;839;2;0;0;2020-08-29;470.00;1.00;1
2133;0;282;6;1;1;2020-05-27;165.00;4.00;1
2134;3;107;7;0;0;2020-04-14;345.00;2.00;1
2135;2;257;7;1;1;2020-05-15;125.00;6.00;1
2136;0;73;7;3;3;2020-03-31;40.00;4.00;1
2137;3;475;4;0;0;2020-09-03;285.00;6.00;1
2138;3;660;1;2;2;2020-05-04;195.00;6.00;1
2139;0;926;3;3;3;2020-07-23;125.00;9.00;1
2140;1;204;4;0;0;2020-07-17;255.00;2.00;1
2141;0;601;6;2;2;2020-06-01;465.00;9.00;1
2142;2;831;8;1;1;2020-06-02;410.00;8.00;1
2143;2;312;5;2;2;2020-10-22;495.00;6.00;1
2144;0;229;8;0;0;2020-07-03;350.00;5.00;1
2145;1;722;1;2;2;2020-04-25;345.00;3.00;1
2146;3;462;6;2;2;2020-08-28;330.00;2.00;1
2147;0;500;4;2;2;2020-03-09;75.00;3.00;3
2148;2;561;3;2;2;2020-06-02;145.00;3.00;1
2149;2;273;3;3;3;2020-10-31;105.00;1.00;1
2150;2;976;1;1;1;2020-06-07;245.00;6.00;1
2151;0;505;8;0;0;2020-10-20;420.00;8.00;1
2152;2;228;5;1;1;2020-08-27;125.00;3.00;1
2153;3;633;7;1;1;2020-06-20;195.00;1.00;2
2154;3;853;5;1;1;2020-06-15;65.00;7.00;1
2155;1;961;5;3;3;2020-04-29;90.00;9.00;1
2156;3;721;4;1;1;2020-05-25;415.00;3.00;1
2157;2;133;6;2;2;2020-07-20;365.00;7.00;1
2158;0;35;7;3;3;2020-10-20;45.00;9.00;1
2159;0;736;2;2;2;2020-04-29;20.00;8.00;1
2160;2;24;4;1;1;2020-09-23;145.00;9.00;1
2161;1;73;7;0;0;2020-08-07;80.00;6.00;1
2162;3;858;4;0;0;2020-07-15;400.00;4.00;1
2163;3;703;4;0;0;2020-04-27;405.00;4.00;1
2164;1;12;6;1;1;2020-10-05;190.00;4.00;1
2165;1;133;8;2;2;2020-07-07;170.00;5.00;1
2166;1;831;0;1;1;2020-10-09;265.00;6.00;1
2167;2;74;5;0;0;2020-07-01;250.00;7.00;1
2168;3;923;5;2;2;2020-05-18;35.00;9.00;3
2169;3;915;0;2;2;2020-09-04;275.00;6.00;1
2170;0;690;4;0;0;2020-03-30;210.00;9.00;1
2171;0;291;0;3;3;2020-09-26;185.00;5.00;1
2172;1;334;4;0;0;2020-07-16;345.00;2.00;3
2173;1;406;0;2;2;2020-03-30;155.00;9.00;1
2174;3;510;5;1;1;2020-07-20;435.00;4.00;1
2175;0;255;4;0;0;2020-10-07;215.00;4.00;3
2176;3;372;6;3;3;2020-10-31;180.00;3.00;1
2177;3;312;1;2;2;2020-08-06;185.00;7.00;1
2178;2;258;1;0;0;2020-09-03;395.00;8.00;1
2179;2;85;2;0;0;2020-08-16;85.00;4.00;1
2180;2;979;3;3;3;2020-06-03;410.00;8.00;1
2181;3;54;3;3;3;2020-10-21;235.00;9.00;1
2182;3;425;0;3;3;2020-09-02;90.00;2.00;1
2183;2;127;7;2;2;2020-09-17;230.00;6.00;1
2184;3;745;3;1;1;2020-10-21;10.00;1.00;1
2185;0;813;8;2;2;2020-07-02;310.00;4.00;1
2186;0;125;4;1;1;2020-08-02;5.00;6.00;1
2187;2;720;3;2;2;2020-04-26;415.00;4.00;1
2188;1;73;3;0;0;2020-07-24;115.00;5.00;1
2189;2;372;4;1;1;2020-09-14;430.00;3.00;1
2190;2;411;7;2;2;2020-06-14;470.00;5.00;1
2191;3;50;4;0;0;2020-10-23;150.00;2.00;1
2192;2;407;1;2;2;2020-05-20;280.00;3.00;1
2193;2;71;3;1;1;2020-03-25;245.00;7.00;1
2194;1;336;3;3;3;2020-06-02;10.00;6.00;1
2195;0;569;4;2;2;2020-06-12;195.00;6.00;1
2196;0;974;2;3;3;2020-05-26;315.00;7.00;1
2197;3;494;4;0;0;2020-04-11;70.00;8.00;1
2198;1;293;1;0;0;2020-10-21;125.00;6.00;1
2199;2;981;1;1;1;2020-04-05;280.00;7.00;2
2200;1;300;0;3;3;2020-10-01;360.00;7.00;1
2201;1;203;8;3;3;2020-10-22;400.00;6.00;1
2202;3;56;7;3;3;2020-08-05;280.00;6.00;1
2203;1;4;6;2;2;2020-04-17;390.00;7.00;1
2204;1;402;6;1;1;2020-09-01;300.00;2.00;1
2205;2;938;7;1;1;2020-08-26;425.00;7.00;3
2206;1;817;2;2;2;2020-04-22;350.00;6.00;1
2207;2;690;0;0;0;2020-05-10;355.00;8.00;1
2208;2;137;8;3;3;2020-10-31;170.00;4.00;2
2209;2;340;3;1;1;2020-03-28;140.00;8.00;1
2210;1;780;1;3;3;2020-04-18;160.00;7.00;1
2211;1;689;1;1;1;2020-10-14;190.00;8.00;1
2212;0;115;6;1;1;2020-06-10;380.00;1.00;1
2213;3;772;5;0;0;2020-07-24;100.00;4.00;1
2214;0;602;5;0;0;2020-07-25;350.00;6.00;1
2215;0;826;6;1;1;2020-07-16;55.00;3.00;1
2216;1;187;3;2;2;2020-07-17;330.00;3.00;1
2217;1;605;7;3;3;2020-08-27;310.00;5.00;1
2218;3;189;7;1;1;2020-06-02;300.00;7.00;2
2219;0;107;1;0;0;2020-10-21;430.00;4.00;1
2220;2;929;0;1;1;2020-10-01;180.00;8.00;1
2221;0;736;5;2;2;2020-07-17;85.00;3.00;1
2222;2;776;6;2;2;2020-05-15;235.00;1.00;1
2223;0;198;2;3;3;2020-03-04;335.00;8.00;1
2224;1;251;0;3;3;2020-04-27;280.00;4.00;1
2225;2;794;6;1;1;2020-07-14;360.00;2.00;1
2226;0;906;3;1;1;2020-06-05;50.00;7.00;1
2227;3;645;2;3;3;2020-08-11;260.00;1.00;1
2228;2;585;2;3;3;2020-07-04;285.00;1.00;1
2229;2;165;6;3;3;2020-03-11;305.00;9.00;1
2230;3;600;1;3;3;2020-06-27;295.00;4.00;1
2231;0;875;4;0;0;2020-08-04;105.00;9.00;1
2232;1;676;8;0;0;2020-08-02;475.00;8.00;1
2233;0;51;3;3;3;2020-09-09;455.00;2.00;1
2234;0;983;3;1;1;2020-10-07;185.00;3.00;1
2235;2;39;4;2;2;2020-09-04;20.00;5.00;1
2236;0;155;8;1;1;2020-10-01;210.00;2.00;1
2237;0;297;7;3;3;2020-04-07;345.00;2.00;1
2238;2;494;8;1;1;2020-09-01;390.00;5.00;1
2239;2;655;7;2;2;2020-05-22;470.00;8.00;1
2240;1;604;3;1;1;2020-03-16;365.00;5.00;1
2241;2;240;8;2;2;2020-05-19;265.00;6.00;1
2242;3;470;1;3;3;2020-10-16;420.00;9.00;1
2243;0;108;1;0;0;2020-05-14;75.00;1.00;1
2244;0;283;8;2;2;2020-05-27;45.00;7.00;3
2245;3;560;6;3;3;2020-05-01;310.00;8.00;1
2246;1;258;6;2;2;2020-04-10;270.00;4.00;1
2247;1;756;3;0;0;2020-06-16;85.00;8.00;2
2248;2;995;6;3;3;2020-07-31;95.00;8.00;2
2249;3;374;4;2;2;2020-06-23;455.00;3.00;1
2250;2;987;5;3;3;2020-04-30;30.00;1.00;1
2251;3;117;5;0;0;2020-07-18;145.00;1.00;1
2252;0;916;2;0;0;2020-10-26;270.00;3.00;1
2253;1;839;3;1;1;2020-09-16;245.00;7.00;1
2254;1;924;2;3;3;2020-10-20;490.00;6.00;1
2255;2;405;0;1;1;2020-08-24;470.00;3.00;1
2256;2;296;2;2;2;2020-09-22;225.00;9.00;1
2257;1;889;2;0;0;2020-04-01;365.00;7.00;1
2258;1;609;7;1;1;2020-08-12;90.00;6.00;2
2259;2;696;4;2;2;2020-08-30;265.00;6.00;1
2260;1;983;2;3;3;2020-04-27;160.00;6.00;1
2261;1;970;5;2;2;2020-08-18;255.00;7.00;1
2262;0;85;2;0;0;2020-03-29;240.00;7.00;1
2263;3;549;1;1;1;2020-06-19;385.00;5.00;3
2264;1;997;2;2;2;2020-03-17;290.00;1.00;1
2265;2;644;0;3;3;2020-08-22;25.00;2.00;1
2266;1;871;5;0;0;2020-08-27;170.00;2.00;1
2267;2;57;2;0;0;2020-06-03;90.00;3.00;1
2268;1;33;5;3;3;2020-07-13;315.00;6.00;1
2269;0;67;3;3;3;2020-08-24;230.00;8.00;1
2270;1;263;4;3;3;2020-07-21;480.00;6.00;2
2271;3;429;3;1;1;2020-07-12;475.00;2.00;3
2272;1;143;7;0;0;2020-03-24;150.00;6.00;1
2273;0;178;5;1;1;2020-07-02;120.00;3.00;1
2274;2;328;4;0;0;2020-04-12;455.00;8.00;1
2275;2;502;4;2;2;2020-07-21;335.00;5.00;1
2276;1;600;1;3;3;2020-05-24;220.00;4.00;1
2277;2;64;1;0;0;2020-03-26;400.00;9.00;1
2278;0;836;4;1;1;2020-10-16;490.00;3.00;1
2279;1;118;7;3;3;2020-09-22;135.00;5.00;1
2280;3;185;8;2;2;2020-10-21;355.00;1.00;1
2281;2;194;5;1;1;2020-08-02;430.00;7.00;1
2282;3;735;5;1;1;2020-10-28;365.00;7.00;1
2283;3;110;2;0;0;2020-04-08;60.00;3.00;1
2284;2;776;2;2;2;2020-08-06;375.00;5.00;1
2285;3;575;2;3;3;2020-09-24;125.00;2.00;1
2286;3;26;3;2;2;2020-08-01;95.00;5.00;1
2287;3;67;8;0;0;2020-10-03;45.00;2.00;1
2288;3;505;4;0;0;2020-07-01;475.00;8.00;1
2289;0;19;2;1;1;2020-08-15;150.00;5.00;1
2290;1;614;1;0;0;2020-06-18;410.00;8.00;1
2291;2;967;2;3;3;2020-10-30;395.00;5.00;3
2292;0;976;0;3;3;2020-07-14;80.00;7.00;1
2293;3;484;8;3;3;2020-06-14;340.00;6.00;1
2294;1;721;6;0;0;2020-10-23;60.00;5.00;3
2295;3;588;0;3;3;2020-07-14;285.00;3.00;1
2296;0;561;6;0;0;2020-05-25;385.00;9.00;1
2297;3;593;0;1;1;2020-10-08;155.00;2.00;1
2298;1;242;1;2;2;2020-10-07;255.00;3.00;3
2299;2;636;6;0;0;2020-04-01;80.00;5.00;1
2300;3;146;1;2;2;2020-04-01;200.00;3.00;1
2301;0;626;8;1;1;2020-04-03;410.00;7.00;1
2302;2;636;4;3;3;2020-03-24;365.00;5.00;1
2303;0;987;1;1;1;2020-07-10;495.00;1.00;1
2304;2;533;5;0;0;2020-10-28;325.00;7.00;1
2305;2;562;1;1;1;2020-09-01;205.00;7.00;2
2306;1;657;4;0;0;2020-08-30;470.00;9.00;1
2307;1;620;2;0;0;2020-05-07;50.00;4.00;2
2308;0;18;0;0;0;2020-08-08;115.00;2.00;1
2309;2;99;6;2;2;2020-07-27;190.00;7.00;1
2310;3;112;7;0;0;2020-08-26;275.00;1.00;1
2311;2;671;7;2;2;2020-04-15;320.00;6.00;1
2312;2;63;4;0;0;2020-04-12;135.00;2.00;1
2313;1;799;2;1;1;2020-05-12;100.00;5.00;1
2314;1;511;5;1;1;2020-10-24;215.00;9.00;1
2315;0;777;2;0;0;2020-10-19;410.00;5.00;1
2316;2;334;5;3;3;2020-06-10;315.00;3.00;1
2317;0;968;8;0;0;2020-03-08;320.00;6.00;1
2318;2;334;4;0;0;2020-10-26;200.00;7.00;1
2319;1;137;8;3;3;2020-09-29;435.00;6.00;1
2320;3;895;4;3;3;2020-10-07;5.00;4.00;1
2321;3;373;0;0;0;2020-08-23;210.00;8.00;1
2322;0;405;6;3;3;2020-07-10;410.00;1.00;1
2323;0;628;5;1;1;2020-07-06;110.00;9.00;1
2324;2;766;4;0;0;2020-09-28;170.00;4.00;1
2325;2;181;6;3;3;2020-07-31;250.00;2.00;1
2326;3;518;6;1;1;2020-08-18;230.00;9.00;1
2327;0;916;8;3;3;2020-09-26;255.00;5.00;1
2328;3;992;8;0;0;2020-07-08;310.00;9.00;1
2329;2;414;7;1;1;2020-10-25;245.00;1.00;1
2330;1;263;7;3;3;2020-08-26;175.00;6.00;1
2331;2;448;4;1;1;2020-08-09;445.00;6.00;3
2332;1;762;3;1;1;2020-03-14;210.00;3.00;1
2333;2;211;4;3;3;2020-06-16;415.00;1.00;1
2334;2;512;7;0;0;2020-09-02;300.00;3.00;1
2335;1;985;6;2;2;2020-04-22;95.00;2.00;1
2336;3;712;7;0;0;2020-03-11;140.00;4.00;1
2337;0;948;6;0;0;2020-09-14;35.00;4.00;1
2338;1;13;2;2;2;2020-06-27;410.00;5.00;1
2339;1;258;8;2;2;2020-04-27;365.00;8.00;1
2340;3;954;3;1;1;2020-04-26;55.00;1.00;2
2341;3;148;6;0;0;2020-03-19;290.00;9.00;1
2342;1;465;6;0;0;2020-08-16;410.00;9.00;1
2343;0;675;1;0;0;2020-09-03;255.00;2.00;1
2344;2;189;5;0;0;2020-04-21;150.00;6.00;1
2345;2;183;5;3;3;2020-07-18;440.00;3.00;1
2346;3;353;0;0;0;2020-09-11;400.00;2.00;1
2347;2;265;6;2;2;2020-09-13;15.00;4.00;1
2348;0;134;1;0;0;2020-03-17;215.00;5.00;1
2349;3;603;6;0;0;2020-04-24;485.00;1.00;1
2350;3;896;0;0;0;2020-05-07;160.00;4.00;2
2351;2;972;5;3;3;2020-06-01;40.00;9.00;1
2352;2;282;7;0;0;2020-05-30;195.00;5.00;1
2353;2;508;8;1;1;2020-09-20;20.00;9.00;1
2354;3;37;6;1;1;2020-03-29;475.00;2.00;1
2355;1;259;8;0;0;2020-10-14;25.00;4.00;1
2356;3;523;7;3;3;2020-08-05;490.00;1.00;1
2357;2;124;8;2;2;2020-07-14;125.00;5.00;1
2358;1;495;4;3;3;2020-08-04;90.00;7.00;1
2359;1;226;7;0;0;2020-09-13;470.00;7.00;1
2360;0;495;6;1;1;2020-04-17;290.00;2.00;3
2361;2;281;4;3;3;2020-08-29;305.00;5.00;1
2362;1;965;3;0;0;2020-10-15;20.00;5.00;1
2363;0;660;3;2;2;2020-10-30;355.00;8.00;1
2364;1;132;0;1;1;2020-07-08;440.00;5.00;1
2365;0;553;0;2;2;2020-04-01;100.00;3.00;1
2366;0;987;1;1;1;2020-04-27;25.00;7.00;1
2367;2;333;3;1;1;2020-10-02;120.00;2.00;1
2368;0;180;3;0;0;2020-08-04;120.00;4.00;1
2369;2;192;8;3;3;2020-04-06;310.00;6.00;3
2370;0;679;0;3;3;2020-08-11;280.00;5.00;1
2371;2;450;2;2;2;2020-06-15;470.00;3.00;3
2372;0;415;4;3;3;2020-09-11;80.00;3.00;1
2373;0;802;3;0;0;2020-07-14;325.00;7.00;1
2374;3;412;6;1;1;2020-08-10;305.00;5.00;3
2375;0;32;0;1;1;2020-07-01;355.00;1.00;1
